회사명,거래소코드,회계년도,종가,발행주식의총수,주식의종류
(주)조이시티,67000,2018/12,10300,11783395,10
(주)조이시티,67000,2019/12,8070,11783395,90
(주)조이시티,67000,2019/12,8070,11783395,10
(주)조이시티,67000,2020/12,11000,15381441,90
(주)조이시티,67000,2020/12,11000,15381441,10
(주)조이시티,67000,2021/12,10250,45546679,10
(주)조이시티,67000,2021/12,10250,45546679,90
(주)좋은사람들,33340,2009/12,1710,,
(주)좋은사람들,33340,2010/12,1720,13259646,10
(주)좋은사람들,33340,2010/12,1720,13259646,90
(주)좋은사람들,33340,2010/12,1720,0,20
(주)좋은사람들,33340,2011/12,2115,17907047,90
(주)좋은사람들,33340,2011/12,2115,17907047,10
(주)좋은사람들,33340,2011/12,2115,0,20
(주)좋은사람들,33340,2012/12,1580,24450752,90
(주)좋은사람들,33340,2012/12,1580,24450752,10
(주)좋은사람들,33340,2013/12,1340,25597451,90
(주)좋은사람들,33340,2013/12,1340,25597451,10
(주)좋은사람들,33340,2014/12,1320,25740137,90
(주)좋은사람들,33340,2014/12,1320,25740137,10
(주)좋은사람들,33340,2015/12,2415,26412536,10
(주)좋은사람들,33340,2015/12,2415,26412536,90
(주)좋은사람들,33340,2016/12,2500,26412536,90
(주)좋은사람들,33340,2016/12,2500,26412536,10
(주)좋은사람들,33340,2017/12,1950,26412536,90
(주)좋은사람들,33340,2017/12,1950,26412536,10
(주)좋은사람들,33340,2018/12,4510,29908224,10
(주)좋은사람들,33340,2018/12,4510,29908224,90
(주)좋은사람들,33340,2019/12,3015,29908224,10
(주)좋은사람들,33340,2019/12,3015,29908224,90
(주)좋은사람들,33340,2020/12,1370,49908224,90
(주)좋은사람들,33340,2020/12,1370,49908224,10
(주)좋은사람들,33340,2021/12,1055,49908224,90
(주)좋은사람들,33340,2021/12,1055,49908224,10
(주)주노콜렉션,221670,2014/12,,,
(주)주노콜렉션,221670,2015/12,,,
(주)주노콜렉션,221670,2016/12,,,
(주)주노콜렉션,221670,2017/12,,3323320,90
(주)주노콜렉션,221670,2017/12,,3323320,10
(주)주노콜렉션,221670,2018/12,,3373320,90
(주)주노콜렉션,221670,2018/12,,3373320,10
(주)중앙디앤엠,51980,2009/12,3130,16895670,10
(주)중앙디앤엠,51980,2009/12,3130,16895670,90
(주)중앙디앤엠,51980,2010/12,1870,16895670,10
(주)중앙디앤엠,51980,2010/12,1870,16895670,90
(주)중앙디앤엠,51980,2011/12,1725,16895670,90
(주)중앙디앤엠,51980,2011/12,1725,16895670,10
(주)중앙디앤엠,51980,2012/12,1750,17512370,10
(주)중앙디앤엠,51980,2012/12,1750,17512370,90
(주)중앙디앤엠,51980,2013/12,1595,18449870,10
(주)중앙디앤엠,51980,2013/12,1595,18449870,90
(주)중앙디앤엠,51980,2014/12,1015,0,20
(주)중앙디앤엠,51980,2014/12,1015,18449870,90
(주)중앙디앤엠,51980,2014/12,1015,18449870,10
(주)중앙디앤엠,51980,2015/12,5950,18449870,10
(주)중앙디앤엠,51980,2015/12,5950,18449870,90
(주)중앙디앤엠,51980,2016/12,2350,19593770,10
(주)중앙디앤엠,51980,2016/12,2350,19593770,90
(주)중앙디앤엠,51980,2017/12,807,20486627,10
(주)중앙디앤엠,51980,2017/12,807,20486627,90
(주)중앙디앤엠,51980,2018/12,1130,24705553,90
(주)중앙디앤엠,51980,2018/12,1130,24705553,10
(주)중앙디앤엠,51980,2019/12,555,46304890,10
(주)중앙디앤엠,51980,2019/12,555,46304890,90
(주)중앙디앤엠,51980,2020/12,2760,59884557,90
(주)중앙디앤엠,51980,2020/12,2760,59884557,10
(주)중앙디앤엠,51980,2021/12,1435,103995690,10
(주)중앙디앤엠,51980,2021/12,1435,103995690,90
(주)중앙디자인,30030,2009/12,840,55565476,90
(주)중앙디자인,30030,2009/12,840,55565476,10
(주)중앙디자인,30030,2010/12,150,61825853,10
(주)중앙디자인,30030,2010/12,150,61825853,90
(주)중앙바이오텍,15170,2009/12,1325,19586582,10
(주)중앙바이오텍,15170,2009/12,1325,19586582,90
(주)중앙백신연구소,72020,2009/12,12300,,
(주)중앙백신연구소,72020,2010/12,15500,7320000,10
(주)중앙백신연구소,72020,2010/12,15500,7320000,90
(주)중앙백신연구소,72020,2011/12,13400,7320000,10
(주)중앙백신연구소,72020,2011/12,13400,7320000,90
(주)중앙백신연구소,72020,2012/12,12850,7320000,90
(주)중앙백신연구소,72020,2012/12,12850,7320000,10
(주)중앙백신연구소,72020,2013/12,11950,7320000,90
(주)중앙백신연구소,72020,2013/12,11950,7320000,10
(주)중앙백신연구소,72020,2014/12,15500,7320000,90
(주)중앙백신연구소,72020,2014/12,15500,7320000,10
(주)중앙백신연구소,72020,2015/12,16050,7320000,10
(주)중앙백신연구소,72020,2015/12,16050,7320000,90
(주)중앙백신연구소,72020,2016/12,24400,7320000,10
(주)중앙백신연구소,72020,2016/12,24400,7320000,90
(주)중앙백신연구소,72020,2017/12,17150,7320000,90
(주)중앙백신연구소,72020,2017/12,17150,7320000,10
(주)중앙백신연구소,72020,2018/12,16600,9960000,10
(주)중앙백신연구소,72020,2018/12,16600,9960000,90
(주)중앙백신연구소,72020,2019/12,18000,9960000,90
(주)중앙백신연구소,72020,2019/12,18000,9960000,10
(주)중앙백신연구소,72020,2020/12,17200,9960000,90
(주)중앙백신연구소,72020,2020/12,17200,9960000,10
(주)중앙백신연구소,72020,2021/12,15000,9960000,90
(주)중앙백신연구소,72020,2021/12,15000,9960000,10
(주)중앙에너비스,440,2009/09,27450,,
(주)중앙에너비스,440,2010/09,34600,,
(주)중앙에너비스,440,2011/09,16450,1245426,90
(주)중앙에너비스,440,2011/09,16450,1245426,10
(주)중앙에너비스,440,2012/09,21300,1245426,10
(주)중앙에너비스,440,2012/09,21300,1245426,90
(주)중앙에너비스,440,2013/09,20400,1245426,10
(주)중앙에너비스,440,2013/09,20400,0,20
(주)중앙에너비스,440,2013/09,20400,1245426,90
(주)중앙에너비스,440,2014/09,25750,1245426,90
(주)중앙에너비스,440,2014/09,25750,1245426,10
(주)중앙에너비스,440,2015/12,28350,1245426,90
(주)중앙에너비스,440,2015/12,28350,1245426,10
(주)중앙에너비스,440,2016/12,30850,1245426,10
(주)중앙에너비스,440,2016/12,30850,1245426,90
(주)중앙에너비스,440,2017/12,29300,1245426,10
(주)중앙에너비스,440,2017/12,29300,1245426,90
(주)중앙에너비스,440,2018/12,6700,6227130,10
(주)중앙에너비스,440,2018/12,6700,6227130,90
(주)중앙에너비스,440,2019/12,8090,6227130,90
(주)중앙에너비스,440,2019/12,8090,6227130,10
(주)중앙에너비스,440,2020/12,9260,6227130,10
(주)중앙에너비스,440,2020/12,9260,6227130,90
(주)중앙에너비스,440,2021/12,17550,6227130,10
(주)중앙에너비스,440,2021/12,17550,6227130,90
(주)지노믹트리,228760,2014/12,,,
(주)지노믹트리,228760,2015/12,,,
(주)지노믹트리,228760,2016/12,,2306353,10
(주)지노믹트리,228760,2016/12,,2306353,90
(주)지노믹트리,228760,2016/12,,0,20
(주)지노믹트리,228760,2017/12,,0,20
(주)지노믹트리,228760,2017/12,,7759059,90
(주)지노믹트리,228760,2017/12,,7759059,10
(주)지노믹트리,228760,2018/12,,15949178,90
(주)지노믹트리,228760,2018/12,,0,20
(주)지노믹트리,228760,2018/12,,15949178,10
(주)지노믹트리,228760,2019/12,23450,19986215,90
(주)지노믹트리,228760,2019/12,23450,19986215,10
(주)지노믹트리,228760,2019/12,23450,0,20
(주)지노믹트리,228760,2020/12,14650,19986215,90
(주)지노믹트리,228760,2020/12,14650,19986215,10
(주)지노믹트리,228760,2020/12,14650,0,20
(주)지노믹트리,228760,2021/12,13300,21102704,90
(주)지노믹트리,228760,2021/12,13300,20327512,10
(주)지노믹트리,228760,2021/12,13300,775192,20
(주)지노시스템,33850,2009/12,1455,,
(주)지노시스템,33850,2010/12,2330,6875206,90
(주)지노시스템,33850,2010/12,2330,6875206,10
(주)지놈앤컴퍼니,314130,2016/12,,,
(주)지놈앤컴퍼니,314130,2017/12,,,
(주)지놈앤컴퍼니,314130,2018/12,,2336003,20
(주)지놈앤컴퍼니,314130,2018/12,,7703997,10
(주)지놈앤컴퍼니,314130,2018/12,,10040000,90
(주)지놈앤컴퍼니,314130,2019/12,,8226934,10
(주)지놈앤컴퍼니,314130,2019/12,,10860340,90
(주)지놈앤컴퍼니,314130,2019/12,,2633406,20
(주)지놈앤컴퍼니,314130,2020/12,79500,555401,20
(주)지놈앤컴퍼니,314130,2020/12,79500,13304904,10
(주)지놈앤컴퍼니,314130,2020/12,79500,13860305,90
(주)지놈앤컴퍼니,314130,2021/12,34700,0,20
(주)지놈앤컴퍼니,314130,2021/12,34700,14066271,90
(주)지놈앤컴퍼니,314130,2021/12,34700,14066271,10
(주)지니뮤직,43610,2009/12,3635,29766863,10
(주)지니뮤직,43610,2009/12,3635,29766863,90
(주)지니뮤직,43610,2010/12,2710,29766863,90
(주)지니뮤직,43610,2010/12,2710,29766863,10
(주)지니뮤직,43610,2011/12,2515,29766863,10
(주)지니뮤직,43610,2011/12,2515,29766863,90
(주)지니뮤직,43610,2012/12,3430,36177119,90
(주)지니뮤직,43610,2012/12,3430,36177119,10
(주)지니뮤직,43610,2013/12,2900,36177119,10
(주)지니뮤직,43610,2013/12,2900,36177119,90
(주)지니뮤직,43610,2014/12,5390,41813833,90
(주)지니뮤직,43610,2014/12,5390,41813833,10
(주)지니뮤직,43610,2015/12,4385,41813833,10
(주)지니뮤직,43610,2015/12,4385,41813833,90
(주)지니뮤직,43610,2016/12,3605,41813833,90
(주)지니뮤직,43610,2016/12,3605,41813833,10
(주)지니뮤직,43610,2017/12,4745,49192753,10
(주)지니뮤직,43610,2017/12,4745,49192753,90
(주)지니뮤직,43610,2018/12,4810,58115438,10
(주)지니뮤직,43610,2018/12,4810,58115438,90
(주)지니뮤직,43610,2019/12,3525,58115438,10
(주)지니뮤직,43610,2019/12,3525,58115438,90
(주)지니뮤직,43610,2020/12,3805,58115438,90
(주)지니뮤직,43610,2020/12,3805,58115438,10
(주)지니뮤직,43610,2021/12,5640,58115438,10
(주)지니뮤직,43610,2021/12,5640,58115438,90
(주)지니틱스,303030,2018/12,2070,4110000,90
(주)지니틱스,303030,2018/12,2070,4110000,10
(주)지니틱스,303030,2019/12,2820,33873125,10
(주)지니틱스,303030,2019/12,2820,33873125,90
(주)지니틱스,303030,2020/12,2495,35590569,90
(주)지니틱스,303030,2020/12,2495,35590569,10
(주)지니틱스,303030,2021/12,3220,35745668,90
(주)지니틱스,303030,2021/12,3220,35745668,10
(주)지디,155960,2009/12,,,
(주)지디,155960,2010/12,,,
(주)지디,155960,2011/12,,,
(주)지디,155960,2012/12,,0,20
(주)지디,155960,2012/12,,9534061,10
(주)지디,155960,2012/12,,9534061,90
(주)지디,155960,2013/12,20100,11997811,90
(주)지디,155960,2013/12,20100,0,20
(주)지디,155960,2013/12,20100,11997811,10
(주)지디,155960,2014/12,6100,18100780,10
(주)지디,155960,2014/12,6100,0,20
(주)지디,155960,2014/12,6100,18100780,90
(주)지디,155960,2015/12,3500,0,20
(주)지디,155960,2015/12,3500,18149154,10
(주)지디,155960,2015/12,3500,18149154,90
(주)지디,155960,2016/12,4795,18194154,90
(주)지디,155960,2016/12,4795,0,20
(주)지디,155960,2016/12,4795,18194154,10
(주)지디,155960,2017/12,1670,18709617,10
(주)지디,155960,2017/12,1670,0,20
(주)지디,155960,2017/12,1670,18709617,90
(주)지란지교시큐리티,208350,2014/12,2000,5220000,10
(주)지란지교시큐리티,208350,2014/12,2000,5220000,90
(주)지란지교시큐리티,208350,2015/12,2020,5220000,90
(주)지란지교시큐리티,208350,2015/12,2020,5220000,10
(주)지란지교시큐리티,208350,2016/12,1760,32467795,10
(주)지란지교시큐리티,208350,2016/12,1760,32467795,90
(주)지란지교시큐리티,208350,2017/12,2390,3724394,20
(주)지란지교시큐리티,208350,2017/12,2390,34847795,10
(주)지란지교시큐리티,208350,2017/12,2390,38572189,90
(주)지란지교시큐리티,208350,2018/12,1280,3724394,20
(주)지란지교시큐리티,208350,2018/12,1280,42597062,90
(주)지란지교시큐리티,208350,2018/12,1280,38872668,10
(주)지란지교시큐리티,208350,2019/12,5900,744878,20
(주)지란지교시큐리티,208350,2019/12,5900,8519411,90
(주)지란지교시큐리티,208350,2019/12,5900,7774533,10
(주)지란지교시큐리티,208350,2020/12,5520,372439,20
(주)지란지교시큐리티,208350,2020/12,5520,8678980,90
(주)지란지교시큐리티,208350,2020/12,5520,8306541,10
(주)지란지교시큐리티,208350,2021/12,5930,8678980,90
(주)지란지교시큐리티,208350,2021/12,5930,8306541,10
(주)지란지교시큐리티,208350,2021/12,5930,372439,20
(주)지성이씨에스,138290,2010/12,,,
(주)지성이씨에스,138290,2011/12,,,
(주)지성이씨에스,138290,2012/12,,,
(주)지성이씨에스,138290,2013/12,,,
(주)지성이씨에스,138290,2014/12,,,
(주)지성이씨에스,138290,2015/12,,2352000,10
(주)지성이씨에스,138290,2015/12,,2352000,90
(주)지성이씨에스,138290,2015/12,,0,20
(주)지성이씨에스,138290,2016/12,,2352000,10
(주)지성이씨에스,138290,2016/12,,2352000,90
(주)지성이씨에스,138290,2017/12,,2352000,90
(주)지성이씨에스,138290,2017/12,,2352000,10
(주)지씨셀,144510,2014/12,,,
(주)지씨셀,144510,2015/12,,,
(주)지씨셀,144510,2016/12,24950,10554054,90
(주)지씨셀,144510,2016/12,24950,10554054,10
(주)지씨셀,144510,2017/12,50000,10554054,90
(주)지씨셀,144510,2017/12,50000,10554054,10
(주)지씨셀,144510,2018/12,45900,10554054,90
(주)지씨셀,144510,2018/12,45900,10554054,10
(주)지씨셀,144510,2019/12,37900,10554054,90
(주)지씨셀,144510,2019/12,37900,10554054,10
(주)지씨셀,144510,2020/12,92100,10554054,10
(주)지씨셀,144510,2020/12,92100,10554054,90
(주)지씨셀,144510,2021/12,101700,15800344,10
(주)지씨셀,144510,2021/12,101700,15800344,90
(주)지아이바이오,35450,2009/12,915,32671362,10
(주)지아이바이오,35450,2009/12,915,32671362,90
(주)지아이바이오,35450,2010/12,835,49952658,90
(주)지아이바이오,35450,2010/12,835,49952658,10
(주)지아이바이오,35450,2011/12,1520,71562851,90
(주)지아이바이오,35450,2011/12,1520,71562851,10
(주)지아이바이오,35450,2012/12,226,71707988,10
(주)지아이바이오,35450,2012/12,226,71707988,90
(주)지아이텍,382480,2017/12,,,
(주)지아이텍,382480,2018/12,,,
(주)지아이텍,382480,2019/12,,,
(주)지아이텍,382480,2020/12,,,
(주)지아이텍,382480,2021/12,23050,7871428,10
(주)지아이텍,382480,2021/12,23050,7871428,90
(주)지앤디윈텍,61050,2009/12,990,,
(주)지앤디윈텍,61050,2010/12,733,93702811,10
(주)지앤디윈텍,61050,2010/12,733,93702811,90
(주)지앤비에스엔지니어링,382800,2012/12,,,
(주)지앤비에스엔지니어링,382800,2013/12,,,
(주)지앤비에스엔지니어링,382800,2014/12,,,
(주)지앤비에스엔지니어링,382800,2015/12,,,
(주)지앤비에스엔지니어링,382800,2016/12,,,
(주)지앤비에스엔지니어링,382800,2017/12,,,
(주)지앤비에스엔지니어링,382800,2018/12,,,
(주)지앤비에스엔지니어링,382800,2019/12,,,
(주)지앤비에스엔지니어링,382800,2020/12,,,
(주)지앤비에스엔지니어링,382800,2021/12,20050,7164618,10
(주)지앤비에스엔지니어링,382800,2021/12,20050,7164618,90
(주)지앤비에스엔지니어링,382800,2021/12,20050,0,20
(주)지앤알,43630,2009/12,1490,,
(주)지앤알,43630,2010/12,195,60333797,90
(주)지앤알,43630,2010/12,195,60333797,10
(주)지앤에스티,36920,2009/12,475,,
(주)지앤에스티,36920,2010/12,440,24781015,10
(주)지앤에스티,36920,2010/12,440,24781015,90
(주)지앤에스티,36920,2011/12,482,24781015,90
(주)지앤에스티,36920,2011/12,482,24781015,10
(주)지앤에스티,36920,2012/12,585,11322978,10
(주)지앤에스티,36920,2012/12,585,11322978,90
(주)지앤에스티,36920,2012/12,585,0,20
(주)지어소프트,51160,2009/12,3890,,
(주)지어소프트,51160,2010/12,1710,11213204,10
(주)지어소프트,51160,2010/12,1710,11213204,90
(주)지어소프트,51160,2011/12,1310,12111241,10
(주)지어소프트,51160,2011/12,1310,12111241,90
(주)지어소프트,51160,2012/12,1365,12156245,90
(주)지어소프트,51160,2012/12,1365,12156245,10
(주)지어소프트,51160,2013/12,985,12156245,10
(주)지어소프트,51160,2013/12,985,12156245,90
(주)지어소프트,51160,2014/12,717,12156245,10
(주)지어소프트,51160,2014/12,717,12156245,90
(주)지어소프트,51160,2015/12,1790,12156245,10
(주)지어소프트,51160,2015/12,1790,12156245,90
(주)지어소프트,51160,2016/12,2010,12820024,10
(주)지어소프트,51160,2016/12,2010,12820024,90
(주)지어소프트,51160,2017/12,2300,13610573,90
(주)지어소프트,51160,2017/12,2300,13610573,10
(주)지어소프트,51160,2018/12,3225,14121555,10
(주)지어소프트,51160,2018/12,3225,14121555,90
(주)지어소프트,51160,2019/12,4200,14574555,10
(주)지어소프트,51160,2019/12,4200,14574555,90
(주)지어소프트,51160,2020/12,14100,14574555,10
(주)지어소프트,51160,2020/12,14100,14574555,90
(주)지어소프트,51160,2021/12,19000,14574555,10
(주)지어소프트,51160,2021/12,19000,14574555,90
(주)지에스이,53050,2009/12,2340,,
(주)지에스이,53050,2010/12,1835,27230250,90
(주)지에스이,53050,2010/12,1835,27230250,10
(주)지에스이,53050,2010/12,1835,0,20
(주)지에스이,53050,2011/12,1650,27230250,90
(주)지에스이,53050,2011/12,1650,0,20
(주)지에스이,53050,2011/12,1650,27230250,10
(주)지에스이,53050,2012/12,1695,0,20
(주)지에스이,53050,2012/12,1695,27230250,90
(주)지에스이,53050,2012/12,1695,27230250,10
(주)지에스이,53050,2013/12,1660,0,20
(주)지에스이,53050,2013/12,1660,27230250,90
(주)지에스이,53050,2013/12,1660,27230250,10
(주)지에스이,53050,2014/12,1845,0,20
(주)지에스이,53050,2014/12,1845,27487602,10
(주)지에스이,53050,2014/12,1845,27487602,90
(주)지에스이,53050,2015/12,2010,0,20
(주)지에스이,53050,2015/12,2010,27487602,90
(주)지에스이,53050,2015/12,2010,27487602,10
(주)지에스이,53050,2016/12,2145,28060517,10
(주)지에스이,53050,2016/12,2145,0,20
(주)지에스이,53050,2016/12,2145,28060517,90
(주)지에스이,53050,2017/12,1660,29987597,10
(주)지에스이,53050,2017/12,1660,29987597,90
(주)지에스이,53050,2017/12,1660,0,20
(주)지에스이,53050,2018/12,1530,29987597,10
(주)지에스이,53050,2018/12,1530,0,20
(주)지에스이,53050,2018/12,1530,29987597,90
(주)지에스이,53050,2019/12,1455,29987597,10
(주)지에스이,53050,2019/12,1455,0,20
(주)지에스이,53050,2019/12,1455,29987597,90
(주)지에스이,53050,2020/12,1630,29987597,10
(주)지에스이,53050,2020/12,1630,29987597,90
(주)지에스이,53050,2020/12,1630,0,20
(주)지에스이,53050,2021/12,3055,29987597,90
(주)지에스이,53050,2021/12,3055,0,20
(주)지에스이,53050,2021/12,3055,29987597,10
(주)지에스홈쇼핑,28150,2009/12,85800,,
(주)지에스홈쇼핑,28150,2010/12,109300,6562500,90
(주)지에스홈쇼핑,28150,2010/12,109300,6562500,10
(주)지에스홈쇼핑,28150,2011/12,116000,6562500,10
(주)지에스홈쇼핑,28150,2011/12,116000,6562500,90
(주)지에스홈쇼핑,28150,2012/12,152500,6562500,90
(주)지에스홈쇼핑,28150,2012/12,152500,6562500,10
(주)지에스홈쇼핑,28150,2013/12,307100,6562500,10
(주)지에스홈쇼핑,28150,2013/12,307100,6562500,90
(주)지에스홈쇼핑,28150,2014/12,222000,6562500,10
(주)지에스홈쇼핑,28150,2014/12,222000,6562500,90
(주)지에스홈쇼핑,28150,2015/12,167000,6562500,90
(주)지에스홈쇼핑,28150,2015/12,167000,6562500,10
(주)지에스홈쇼핑,28150,2016/12,172000,6562500,90
(주)지에스홈쇼핑,28150,2016/12,172000,6562500,10
(주)지에스홈쇼핑,28150,2017/12,216800,6562500,10
(주)지에스홈쇼핑,28150,2017/12,216800,6562500,90
(주)지에스홈쇼핑,28150,2018/12,179600,6562500,10
(주)지에스홈쇼핑,28150,2018/12,179600,6562500,90
(주)지에스홈쇼핑,28150,2019/12,148600,6562500,10
(주)지에스홈쇼핑,28150,2019/12,148600,6562500,90
(주)지에스홈쇼핑,28150,2020/12,139000,6562500,10
(주)지에스홈쇼핑,28150,2020/12,139000,6562500,90
(주)지엔씨에너지,119850,2009/12,,,
(주)지엔씨에너지,119850,2010/12,,,
(주)지엔씨에너지,119850,2011/12,,,
(주)지엔씨에너지,119850,2012/12,,,
(주)지엔씨에너지,119850,2013/12,8930,5608571,90
(주)지엔씨에너지,119850,2013/12,8930,0,20
(주)지엔씨에너지,119850,2013/12,8930,5608571,10
(주)지엔씨에너지,119850,2014/12,6720,8560678,10
(주)지엔씨에너지,119850,2014/12,6720,8560678,90
(주)지엔씨에너지,119850,2014/12,6720,0,20
(주)지엔씨에너지,119850,2015/12,8200,8560678,10
(주)지엔씨에너지,119850,2015/12,8200,0,20
(주)지엔씨에너지,119850,2015/12,8200,8560678,90
(주)지엔씨에너지,119850,2016/12,8390,0,20
(주)지엔씨에너지,119850,2016/12,8390,8260678,10
(주)지엔씨에너지,119850,2016/12,8390,8260678,90
(주)지엔씨에너지,119850,2017/12,4100,16295828,10
(주)지엔씨에너지,119850,2017/12,4100,16295828,90
(주)지엔씨에너지,119850,2017/12,4100,0,20
(주)지엔씨에너지,119850,2018/12,4450,0,20
(주)지엔씨에너지,119850,2018/12,4450,16295828,90
(주)지엔씨에너지,119850,2018/12,4450,16295828,10
(주)지엔씨에너지,119850,2019/12,4490,0,20
(주)지엔씨에너지,119850,2019/12,4490,16295828,10
(주)지엔씨에너지,119850,2019/12,4490,16295828,90
(주)지엔씨에너지,119850,2020/12,6160,16295828,90
(주)지엔씨에너지,119850,2020/12,6160,0,20
(주)지엔씨에너지,119850,2020/12,6160,16295828,10
(주)지엔씨에너지,119850,2021/12,4825,0,20
(주)지엔씨에너지,119850,2021/12,4825,16448909,10
(주)지엔씨에너지,119850,2021/12,4825,16448909,90
(주)지엔코,65060,2009/12,410,,
(주)지엔코,65060,2010/12,1185,32748752,10
(주)지엔코,65060,2010/12,1185,32748752,90
(주)지엔코,65060,2011/12,4020,38214114,90
(주)지엔코,65060,2011/12,4020,38214114,10
(주)지엔코,65060,2012/12,2210,42511646,90
(주)지엔코,65060,2012/12,2210,42511646,10
(주)지엔코,65060,2013/12,1250,45460828,90
(주)지엔코,65060,2013/12,1250,45460828,10
(주)지엔코,65060,2014/12,1095,45460828,90
(주)지엔코,65060,2014/12,1095,45460828,10
(주)지엔코,65060,2015/12,1410,53050466,10
(주)지엔코,65060,2015/12,1410,53050466,90
(주)지엔코,65060,2016/12,7670,79575155,90
(주)지엔코,65060,2016/12,7670,79575155,10
(주)지엔코,65060,2017/12,2365,98008044,90
(주)지엔코,65060,2017/12,2365,98008044,10
(주)지엔코,65060,2018/12,1650,98008044,10
(주)지엔코,65060,2018/12,1650,98008044,90
(주)지엔코,65060,2019/12,1220,98008044,10
(주)지엔코,65060,2019/12,1220,98008044,90
(주)지엔코,65060,2020/12,1065,98008044,10
(주)지엔코,65060,2020/12,1065,98008044,90
(주)지엔코,65060,2021/12,688,98008044,90
(주)지엔코,65060,2021/12,688,98008044,10
(주)지엔텍홀딩스,65410,2009/12,1145,24010371,10
(주)지엔텍홀딩스,65410,2009/12,1145,24010371,90
(주)지오엘리먼트,311320,2012/12,,,
(주)지오엘리먼트,311320,2013/12,,,
(주)지오엘리먼트,311320,2014/12,,,
(주)지오엘리먼트,311320,2016/12,,,
(주)지오엘리먼트,311320,2017/12,,,
(주)지오엘리먼트,311320,2018/12,,,
(주)지오엘리먼트,311320,2019/12,,,
(주)지오엘리먼트,311320,2020/12,,,
(주)지오엘리먼트,311320,2021/12,37100,6193410,10
(주)지오엘리먼트,311320,2021/12,37100,6193410,90
(주)지오엠씨,33030,2009/12,540,68111736,10
(주)지오엠씨,33030,2009/12,540,68111736,90
(주)지유온,111820,2009/12,,,
(주)지유온,111820,2010/12,6310,4600000,90
(주)지유온,111820,2010/12,6310,4600000,10
(주)지유온,111820,2011/12,4275,4600000,90
(주)지유온,111820,2011/12,4275,4600000,10
(주)지유온,111820,2011/12,4275,0,20
(주)지유온,111820,2012/12,6220,0,20
(주)지유온,111820,2012/12,6220,5429892,90
(주)지유온,111820,2012/12,6220,5429892,10
(주)지유온,111820,2013/12,9880,0,20
(주)지유온,111820,2013/12,9880,5861522,10
(주)지유온,111820,2013/12,9880,5861522,90
(주)지유온,111820,2014/12,6300,0,20
(주)지유온,111820,2014/12,6300,6814567,10
(주)지유온,111820,2014/12,6300,6814567,90
(주)지유온,111820,2015/12,10650,10333322,90
(주)지유온,111820,2015/12,10650,10333322,10
(주)지유온,111820,2015/12,10650,0,20
(주)지유온,111820,2016/12,7180,19274529,90
(주)지유온,111820,2016/12,7180,0,20
(주)지유온,111820,2016/12,7180,19274529,10
(주)지유온,111820,2017/12,4620,19903791,10
(주)지유온,111820,2017/12,4620,19903791,90
(주)지유온,111820,2018/12,2250,20557009,90
(주)지유온,111820,2018/12,2250,20557009,10
(주)지유온,111820,2019/12,2250,20557009,10
(주)지유온,111820,2019/12,2250,20557009,90
(주)지유온,111820,2020/12,2465,24469534,10
(주)지유온,111820,2020/12,2465,24469534,90
(주)지티앤티,53870,2009/12,1235,,
(주)지티앤티,53870,2010/12,1175,8000000,90
(주)지티앤티,53870,2010/12,1175,8000000,10
(주)지티앤티,53870,2011/12,828,8000000,90
(주)지티앤티,53870,2011/12,828,8000000,10
(주)지티앤티,53870,2012/12,687,8000000,10
(주)지티앤티,53870,2012/12,687,8000000,90
(주)지티앤티,53870,2013/12,770,8000000,90
(주)지티앤티,53870,2013/12,770,8000000,10
(주)지티앤티,53870,2014/12,600,8000000,90
(주)지티앤티,53870,2014/12,600,8000000,10
(주)지티지웰니스,219750,2013/12,,,
(주)지티지웰니스,219750,2014/12,,,
(주)지티지웰니스,219750,2015/12,,1556450,10
(주)지티지웰니스,219750,2015/12,,1787219,90
(주)지티지웰니스,219750,2015/12,,230769,20
(주)지티지웰니스,219750,2016/12,,1556450,10
(주)지티지웰니스,219750,2016/12,,1787219,90
(주)지티지웰니스,219750,2016/12,,230769,20
(주)지티지웰니스,219750,2017/12,,1787219,90
(주)지티지웰니스,219750,2017/12,,1787219,10
(주)지티지웰니스,219750,2018/12,6250,6250067,90
(주)지티지웰니스,219750,2018/12,6250,6250067,10
(주)지티지웰니스,219750,2019/12,3490,12316266,10
(주)지티지웰니스,219750,2019/12,3490,12316266,90
(주)지티지웰니스,219750,2020/12,5550,14828856,90
(주)지티지웰니스,219750,2020/12,5550,14828856,10
(주)지티지웰니스,219750,2021/12,2100,17440788,90
(주)지티지웰니스,219750,2021/12,2100,17440788,10
(주)진로발효,18120,2009/12,12800,,
(주)진로발효,18120,2010/12,12400,13200000,90
(주)진로발효,18120,2010/12,12400,13200000,10
(주)진로발효,18120,2011/12,11400,13200000,90
(주)진로발효,18120,2011/12,11400,13200000,10
(주)진로발효,18120,2012/12,12150,7524000,90
(주)진로발효,18120,2012/12,12150,7524000,10
(주)진로발효,18120,2013/12,22000,7524000,90
(주)진로발효,18120,2013/12,22000,7524000,10
(주)진로발효,18120,2014/12,29500,7524000,90
(주)진로발효,18120,2014/12,29500,7524000,10
(주)진로발효,18120,2015/12,34150,7524000,90
(주)진로발효,18120,2015/12,34150,7524000,10
(주)진로발효,18120,2016/12,31400,7524000,90
(주)진로발효,18120,2016/12,31400,7524000,10
(주)진로발효,18120,2017/12,35300,7524000,90
